Link,Title,Price,Image URL,Region,Labels,Actual Floor,Max Floor,Size,Rooms,Square Price
https://list.am/item/21008004,"1 սենյականոց բնակարան նորակառույց շենքում Տիգրան Պետրոսյանի փողոցում, 35 քմ",63000,,Դավթաշեն,Գործակալություն,9,9,35,1,1800.0
https://list.am/item/20663257,"1 սենյականոց բնակարան նորակառույց շենքում Մամիկոնյանց փողոցում, 35 ք.մ., 12/15 հարկ",63000,,Արաբկիր,Գործակալություն,12,15,35,1,1800.0
https://list.am/item/20808934,"1 սենյականոց բնակարան նորակառույց շենքում Մամիկոնյանց փողոցում, 35 ք.մ., 12/15 հարկ",63000,,Արաբկիր,Գործակալություն,12,15,35,1,1800.0
https://list.am/item/20663290,"2 սենյականոց բնակարան նորակառույց շենքում Մամիկոնյանց փողոցում, 35 ք.մ., 12/15 հարկ",63000,,Արաբկիր,Գործակալություն,12,15,35,2,1800.0
https://list.am/item/21098437,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 քմ, 8/18 հարկ",83000,,Դավթաշեն,Գործակալություն,8,18,46,2,1804.3478260869565
https://list.am/item/21090918,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյան փողոցում, 46 քմ, 8/18 հարկ",83000,,Դավթաշեն,,8,18,46,2,1804.3478260869565
https://list.am/item/21098168,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 քմ, 8/18 հարկ",83000,,Դավթաշեն,Գործակալություն,8,18,46,2,1804.3478260869565
https://list.am/item/20919790,"2 սենյականոց բնակարան նորակառույց շենքում, Նազարբեկյան թաղամաս, 42 քմ, 6/8 հարկ, բարձր առաստաղներ",76000,,Աջափնյակ,Գործակալություն,6,8,42,2,1809.5238095238096
https://list.am/item/20725236,"2 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 42 ք.մ., նախավերջին հարկ",76000,,Աջափնյակ,Գործակալություն,6,7,42,2,1809.5238095238096
https://list.am/item/19696941,"1 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 42 քմ, 6/12 հարկ",76000,,Աջափնյակ,Գործակալություն,6,12,42,1,1809.5238095238096
https://list.am/item/20947391,"2 սենյականոց բնակարան նորակառույց շենքում Արշակունյաց պողոտայում, 40 քմ",72500,,Շենգավիթ,Գործակալություն,10,10,40,2,1812.5
https://list.am/item/19730716,"2 սենյականոց բնակարան նորակառույց շենքում Շենգավիթում, 40 ք.մ., դիզայներական ոճով վերանորոգված",72500,,Շենգավիթ,,10,10,40,2,1812.5
https://list.am/item/17925794,"2 սենյականոց բնակարան նորակառույց շենքում, Նազարբեկյան թաղամաս, 44 ք.մ., 2 սանհանգույց, 6/8 հարկ",80000,,Աջափնյակ,Գործակալություն,6,8,44,2,1818.1818181818182
https://list.am/item/21016211,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 45 քմ, նախավերջին հարկ",82000,,Աջափնյակ,Գործակալություն,11,12,45,2,1822.2222222222222
https://list.am/item/20677988,"2 սենյականոց բնակարան նորակառույց շենքում Նիկողայոս Ադոնցի փողոցում, 45 քմ, 7/9 հարկ",82000,,Արաբկիր,Գործակալություն,7,9,45,2,1822.2222222222222
https://list.am/item/20500174,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 47 ք.մ., 5/12 հարկ, եվրովերանորոգված",86000,,Աջափնյակ,Գործակալություն,5,12,47,2,1829.787234042553
https://list.am/item/20535165,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 47 ք.մ., 5/12 հարկ, բարձր առաստաղներ",86000,,Աջափնյակ,Գործակալություն,5,12,47,2,1829.787234042553
https://list.am/item/20604762,"2 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 42 ք.մ., 7/9 հարկ, բարձր առաստաղներ",77000,,Աջափնյակ,Գործակալություն,7,9,42,2,1833.3333333333333
https://list.am/item/20677948,"2 սենյականոց բնակարան նորակառույց շենքում Մարգարյան փողոցում, 42 քմ, կոսմետիկ վերանորոգում",77000,,Աջափնյակ,Գործակալություն,10,10,42,2,1833.3333333333333
https://list.am/item/21095642,"2 սենյականոց բնակարան նորակառույց շենքում Սիսակյան փողոցում, 49 քմ, 5/10 հարկ, բարձր առաստաղներ",90000,,Աջափնյակ,Գործակալություն,5,10,49,2,1836.734693877551
https://list.am/item/21079481,"2 սենյականոց բնակարան նորակառույց շենքում Աբելյան փողոցում, 49 քմ, 11/16 հարկ",90000,,Աջափնյակ,,11,16,49,2,1836.734693877551
https://list.am/item/18994322,"1 սենյականոց բնակարան նորակառույց շենքում Մամիկոնյան փողոցում, 38 ք.մ., 4/15 հարկ, բարձր առաստաղներ",70000,,Արաբկիր,,4,15,38,1,1842.1052631578948
https://list.am/item/18954521,"2 սենյականոց բնակարան նորակառույց շենքում Գոգոլի փողոցում, 51 քմ, 6/16 հարկ, բարձր առաստաղներ",94000,,Քանաքեռ Զեյթուն,Գործակալություն,6,16,51,2,1843.137254901961
https://list.am/item/19765395,"1 սենյականոց բնակարան նորակառույց շենքում, Tbilisian Highway, 26 քմ, բարձր առաստաղներ",48000,,Արաբկիր,,4,4,26,1,1846.1538461538462
https://list.am/item/21124266,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 5/14 հարկ",85000,,Մալաթիա Սեբաստիա,Գործակալություն,5,14,46,2,1847.8260869565217
https://list.am/item/21094357,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 6/15 հարկ",85000,,Մալաթիա Սեբաստիա,Գործակալություն,6,15,46,2,1847.8260869565217
https://list.am/item/20857688,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 քմ, 10/18 հարկ",85000,,Դավթաշեն,Գործակալություն,10,18,46,2,1847.8260869565217
https://list.am/item/21124266,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 5/14 հարկ",85000,,Մալաթիա Սեբաստիա,Գործակալություն,5,14,46,2,1847.8260869565217
https://list.am/item/21033069,"2 սենյականոց բնակարան նորակառույց շենքում, Թբիլիսյան խճուղի, 46 քմ, նախավերջին հարկ",85000,,Արաբկիր,,4,5,46,2,1847.8260869565217
https://list.am/item/21124266,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 5/14 հարկ",85000,,Մալաթիա Սեբաստիա,Գործակալություն,5,14,46,2,1847.8260869565217
https://list.am/item/20974280,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 6/16 հարկ",85000,,Մալաթիա Սեբաստիա,Գործակալություն,6,16,46,2,1847.8260869565217
https://list.am/item/21124266,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 5/14 հարկ",85000,,Մալաթիա Սեբաստիա,Գործակալություն,5,14,46,2,1847.8260869565217
https://list.am/item/20091500,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 քմ, 10/18 հարկ",85000,,Դավթաշեն,,10,18,46,2,1847.8260869565217
https://list.am/item/21124266,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 5/14 հարկ",85000,,Մալաթիա Սեբաստիա,Գործակալություն,5,14,46,2,1847.8260869565217
https://list.am/item/17894398,"1 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 46 քմ, 8/12 հարկ",85000,,Աջափնյակ,Գործակալություն,8,12,46,1,1847.8260869565217
https://list.am/item/21124266,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 5/14 հարկ",85000,,Մալաթիա Սեբաստիա,Գործակալություն,5,14,46,2,1847.8260869565217
https://list.am/item/18697239,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 47 ք.մ., 4/18 հարկ",87000,,Դավթաշեն,Գործակալություն,4,18,47,2,1851.063829787234
https://list.am/item/20762895,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 47 ք.մ., 10/12 հարկ",87000,,Աջափնյակ,Գործակալություն,10,12,47,2,1851.063829787234
https://list.am/item/19089543,"2 սենյականոց բնակարան նորակառույց շենքում Մազմանյան փողոցում, 48 ք.մ., 7/12 հարկ",89000,,Աջափնյակ,Գործակալություն,7,12,48,2,1854.1666666666667
https://list.am/item/20221422,"2 սենյականոց բնակարան նորակառույց շենքում Մինսկի փողոցում, 35 ք.մ., 4/6 հարկ, եվրովերանորոգված",65000,,Նոր Նորք,,4,6,35,2,1857.142857142857
https://list.am/item/20913921,"1 սենյականոց բնակարան նորակառույց շենքում Մինսկի փողոցում, 35 ք.մ., 4/6 հարկ, եվրովերանորոգված",65000,,Նոր Նորք,Գործակալություն,4,6,35,1,1857.142857142857
https://list.am/item/20250325,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 քմ, 8/12 հարկ, բարձր առաստաղներ",80000,,Աջափնյակ,Գործակալություն,8,12,43,2,1860.4651162790697
https://list.am/item/18992320,"2 սենյականոց բնակարան նորակառույց շենքում Տիգրան Պետրոսյանի փողոցում, 36 ք.մ., բարձր առաստաղներ",67000,,Դավթաշեն,Գործակալություն,10,10,36,2,1861.111111111111
https://list.am/item/21084229,"1 սենյականոց բնակարան նորակառույց շենքում Սիսակյան փողոցում, 44 քմ, 6/12 հարկ, կապիտալ վերանորոգված",82000,,Աջափնյակ,Գործակալություն,6,12,44,1,1863.6363636363637
https://list.am/item/21075885,"1 սենյականոց բնակարան նորակառույց շենքում Սիսակյան փողոցում, 44 քմ, 6/12 հարկ, կապիտալ վերանորոգված",82000,,Աջափնյակ,,6,12,44,1,1863.6363636363637
https://list.am/item/20922174,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 ք.մ., 10/18 հարկ",86000,,Դավթաշեն,Գործակալություն,10,18,46,2,1869.5652173913043
https://list.am/item/21088391,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան պողոտայում, 46 քմ, 5/14 հարկ",86000,,Մալաթիա Սեբաստիա,Գործակալություն,5,14,46,2,1869.5652173913043
https://list.am/item/18810647,"2 սենյականոց բնակարան նորակառույց շենքում, Դավթաշեն 4-րդ թաղամաս, 39 ք.մ., 10/12 հարկ",73000,,Դավթաշեն,Գործակալություն,10,12,39,2,1871.7948717948718
https://list.am/item/20657273,"2 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 42 ք.մ., նախավերջին հարկ",79000,,Աջափնյակ,Գործակալություն,6,7,42,2,1880.952380952381
https://list.am/item/20707727,"2 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 45 ք.մ., կապիտալ վերանորոգված",85000,,Շենգավիթ,Գործակալություն,10,10,45,2,1888.888888888889
https://list.am/item/20902891,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 քմ, 10/18 հարկ",87000,,Դավթաշեն,Գործակալություն,10,18,46,2,1891.304347826087
https://list.am/item/21029064,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 քմ, 10/18 հարկ",87000,,Դավթաշեն,Գործակալություն,10,18,46,2,1891.304347826087
https://list.am/item/20402636,"2 սենյականոց բնակարան նորակառույց շենքում, Դավթաշեն 2-րդ թաղամաս, 38 ք.մ., 10/12 հարկ",72000,,Դավթաշեն,Գործակալություն,10,12,38,2,1894.7368421052631
https://list.am/item/19694075,"1 սենյականոց բնակարան նորակառույց շենքում Նիզամու փողոցում, 31 ք.մ., կապիտալ վերանորոգված",59000,,Շենգավիթ,Գործակալություն,5,5,31,1,1903.225806451613
https://list.am/item/20861378,"1 սենյականոց բնակարան նորակառույց շենքում Մանանդյան փողոցում, 31 ք.մ., կապիտալ վերանորոգված",59000,,Շենգավիթ,Գործակալություն,5,5,31,1,1903.225806451613
https://list.am/item/21091907,"1 սենյականոց բնակարան նորակառույց շենքում, Դավթաշենի 4-րդ զանգված, 42 քմ, 12/16 հարկ",80000,,Դավթաշեն,Գործակալություն,12,16,42,1,1904.7619047619048
https://list.am/item/20416175,"2 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 42 ք.մ., նախավերջին հարկ",80000,,Աջափնյակ,Գործակալություն,6,7,42,2,1904.7619047619048
https://list.am/item/20643922,"2 սենյականոց բնակարան նորակառույց շենքում Ֆուչիկի փողոցում, 42 ք.մ., նախավերջին հարկ",80000,,Աջափնյակ,Գործակալություն,6,7,42,2,1904.7619047619048
https://list.am/item/20926807,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 ք.մ., բարձր առաստաղներ",82000,,Աջափնյակ,Գործակալություն,9,9,43,2,1906.9767441860465
https://list.am/item/20069597,"1 սենյականոց բնակարան նորակառույց շենքում Սիսակյան փողոցում, 43 ք.մ., բարձր առաստաղներ",82000,,Աջափնյակ,Գործակալություն,8,8,43,1,1906.9767441860465
https://list.am/item/20559210,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 քմ, բարձր առաստաղներ",82000,,Աջափնյակ,Գործակալություն,9,9,43,2,1906.9767441860465
https://list.am/item/20882152,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 ք.մ., բարձր առաստաղներ",82000,,Աջափնյակ,Գործակալություն,9,9,43,2,1906.9767441860465
https://list.am/item/17897100,"1 սենյականոց բնակարան նորակառույց շենքում Մարգարյան փողոցում, 44 ք.մ., 8/12 հարկ, եվրովերանորոգված",84000,,Աջափնյակ,Գործակալություն,8,12,44,1,1909.090909090909
https://list.am/item/19912362,"2 սենյականոց բնակարան նորակառույց շենքում Անաստաս Միկոյանի փողոցում, 46 քմ, 9/17 հարկ",88000,,Դավթաշեն,Գործակալություն,9,17,46,2,1913.0434782608695
https://list.am/item/19203012,"2 սենյականոց բնակարան նորակառույց շենքում Տիգրան Պետրոսյանի փողոցում, 47 ք.մ., 5/10 հարկ",90000,,Դավթաշեն,Գործակալություն,5,10,47,2,1914.8936170212767
https://list.am/item/13400768,"2 սենյականոց բնակարան նորակառույց շենքում Տիգրան Պետրոսյանի փողոցում, 47 ք.մ., բարձր առաստաղներ",90000,,Արաբկիր,Գործակալություն,11,11,47,2,1914.8936170212767
https://list.am/item/21025587,"1 սենյականոց բնակարան նորակառույց շենքում Դավթաշենի 4-րդ փողոցում, 42 քմ, 12/16 հարկ",81000,,Դավթաշեն,,12,16,42,1,1928.5714285714287
https://list.am/item/20576492,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 ք.մ., բարձր առաստաղներ",83000,,Աջափնյակ,Գործակալություն,9,9,43,2,1930.2325581395348
https://list.am/item/20565397,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 ք.մ., կապիտալ վերանորոգված",83000,,Աջափնյակ,Գործակալություն,9,9,43,2,1930.2325581395348
https://list.am/item/20595528,"1 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 ք.մ., բարձր առաստաղներ",83000,,Աջափնյակ,Գործակալություն,9,9,43,1,1930.2325581395348
https://list.am/item/20794389,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 ք.մ., բարձր առաստաղներ",83000,,Աջափնյակ,Գործակալություն,9,9,43,2,1930.2325581395348
https://list.am/item/20341390,"2 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 43 քմ, նախավերջին հարկ, բարձր առաստաղներ",83000,,Շենգավիթ,Գործակալություն,11,12,43,2,1930.2325581395348
https://list.am/item/20559428,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 ք.մ., կապիտալ վերանորոգված",83000,,Աջափնյակ,Գործակալություն,9,9,43,2,1930.2325581395348
https://list.am/item/17542423,"2 սենյականոց բնակարան նորակառույց շենքում Նիկողայոս Ադոնցի փողոցում, 44 քմ, նախավերջին հարկ",85000,,Արաբկիր,Գործակալություն,7,8,44,2,1931.8181818181818
https://list.am/item/19576013,"1 սենյականոց բնակարան նորակառույց շենքում Մարգարյան փողոցում, 44 ք.մ., 9/12 հարկ",85000,,Աջափնյակ,Գործակալություն,9,12,44,1,1931.8181818181818
https://list.am/item/20715093,"2 սենյականոց բնակարան նորակառույց շենքում Գյուրջյան փողոցում, 45 ք.մ., 4/8 հարկ, բարձր առաստաղներ",87000,,Նոր Նորք,Գործակալություն,4,8,45,2,1933.3333333333333
https://list.am/item/20828096,"2 սենյականոց բնակարան նորակառույց շենքում Գյուրջյան փողոցում, 45 ք.մ., 4/8 հարկ, բարձր առաստաղներ",87000,,Նոր Նորք,Գործակալություն,4,8,45,2,1933.3333333333333
https://list.am/item/20914478,"1 սենյականոց բնակարան նորակառույց շենքում Գյուրջյան փողոցում, 45 ք.մ., 4/8 հարկ",87000,,Նոր Նորք,Գործակալություն,4,8,45,1,1933.3333333333333
https://list.am/item/20625349,"2 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 46 ք.մ., նախավերջին հարկ",89000,,Շենգավիթ,Գործակալություն,10,11,46,2,1934.7826086956522
https://list.am/item/20520270,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 6/20 հարկ, բարձր առաստաղներ",82000,,Արաբկիր,,6,20,42,1,1952.3809523809523
https://list.am/item/20520270,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 6/20 հարկ, բարձր առաստաղներ",82000,,Արաբկիր,,6,20,42,1,1952.3809523809523
https://list.am/item/20520270,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 6/20 հարկ, բարձր առաստաղներ",82000,,Արաբկիր,,6,20,42,1,1952.3809523809523
https://list.am/item/20520270,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 6/20 հարկ, բարձր առաստաղներ",82000,,Արաբկիր,,6,20,42,1,1952.3809523809523
https://list.am/item/20520270,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 6/20 հարկ, բարձր առաստաղներ",82000,,Արաբկիր,,6,20,42,1,1952.3809523809523
https://list.am/item/20520270,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 6/20 հարկ, բարձր առաստաղներ",82000,,Արաբկիր,,6,20,42,1,1952.3809523809523
https://list.am/item/20520270,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 6/20 հարկ, բարձր առաստաղներ",82000,,Արաբկիր,,6,20,42,1,1952.3809523809523
https://list.am/item/20148372,"2 սենյականոց բնակարան նորակառույց շենքում Գյուրջյան փողոցում, 45 ք.մ., 4/8 հարկ, բարձր առաստաղներ",88000,,Նոր Նորք,Գործակալություն,4,8,45,2,1955.5555555555557
https://list.am/item/20972732,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 6/15 հարկ",90000,,Մալաթիա Սեբաստիա,Գործակալություն,6,15,46,2,1956.5217391304348
https://list.am/item/21041252,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 6/15 հարկ",90000,,Մալաթիա Սեբաստիա,Գործակալություն,6,15,46,2,1956.5217391304348
https://list.am/item/21013598,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 6/17 հարկ",90000,,Մալաթիա Սեբաստիա,Գործակալություն,6,17,46,2,1956.5217391304348
https://list.am/item/20976122,"2 սենյականոց բնակարան նորակառույց շենքում, Monte Melkonyan Avenue, 46 քմ, 6/15 հարկ",90000,,Մալաթիա Սեբաստիա,Գործակալություն,6,15,46,2,1956.5217391304348
https://list.am/item/20784056,"1 սենյականոց բնակարան նորակառույց շենքում Մելքումովի փողոցում, 23 ք.մ., բարձր առաստաղներ",45000,,Աջափնյակ,Գործակալություն,5,5,23,1,1956.5217391304348
https://list.am/item/20965178,"2 սենյականոց բնակարան նորակառույց շենքում Մոնթե Մելքոնյան փողոցում, 46 քմ, 6/15 հարկ",90000,,Մալաթիա Սեբաստիա,Գործակալություն,6,15,46,2,1956.5217391304348
https://list.am/item/20402201,"2 սենյականոց բնակարան նորակառույց շենքում, Թբիլիսյան խճուղի, 28 ք.մ., եվրովերանորոգված",55000,,Արաբկիր,,4,4,28,2,1964.2857142857142
https://list.am/item/20397164,"2 սենյականոց բնակարան նորակառույց շենքում, Chekhov Street, 44 քմ, 10/12 հարկ",86500,,Շենգավիթ,,10,12,44,2,1965.909090909091
https://list.am/item/20862617,"2 սենյականոց բնակարան նորակառույց շենքում Արզումանյան փողոցում, 38 ք.մ., կապիտալ վերանորոգված",75000,,Աջափնյակ,Գործակալություն,10,10,38,2,1973.6842105263158
https://list.am/item/15367573,"2 սենյականոց բնակարան նորակառույց շենքում Շինարարների փողոցում, 43 ք.մ., 12/14 հարկ",85000,,Աջափնյակ,Գործակալություն,12,14,43,2,1976.7441860465117
https://list.am/item/19998918,"2 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 43 ք.մ., 9/13 հարկ, կապիտալ վերանորոգված",85000,,Շենգավիթ,Գործակալություն,9,13,43,2,1976.7441860465117
https://list.am/item/20762915,"2 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 45 ք.մ., բարձր առաստաղներ",89000,,Շենգավիթ,Գործակալություն,10,10,45,2,1977.7777777777778
https://list.am/item/20712526,"2 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 45 ք.մ., բարձր առաստաղներ",89000,,Շենգավիթ,Գործակալություն,10,10,45,2,1977.7777777777778
https://list.am/item/20526078,"2 սենյականոց բնակարան նորակառույց շենքում Գյուրջյան փողոցում, 45 ք.մ., 4/8 հարկ",89000,,Նոր Նորք,Գործակալություն,4,8,45,2,1977.7777777777778
https://list.am/item/20290421,"4 սենյականոց բնակարան նորակառույց շենքում Գյուրջյան փողոցում, 45 ք.մ., բարձր առաստաղներ, 4/8 հարկ",89000,,Նոր Նորք,Գործակալություն,4,8,45,4,1977.7777777777778
https://list.am/item/20705598,"2 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 45 ք.մ., բարձր առաստաղներ",89000,,Շենգավիթ,Գործակալություն,10,10,45,2,1977.7777777777778
https://list.am/item/19739581,"2 սենյականոց բնակարան նորակառույց շենքում Նիկողայոս Ադոնցի փողոցում, 48 քմ, 5/8 հարկ",95000,,Արաբկիր,Գործակալություն,5,8,48,2,1979.1666666666667
https://list.am/item/20710882,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 6/20 հարկ, բարձր առաստաղներ",84000,,Արաբկիր,Գործակալություն,6,20,42,1,2000.0
https://list.am/item/19088269,"1 սենյականոց բնակարան նորակառույց շենքում Մամիկոնյանց փողոցում, 39 ք.մ., բարձր առաստաղներ, 4/15 հարկ",78000,,Արաբկիր,Գործակալություն,4,15,39,1,2000.0
https://list.am/item/20411094,"2 սենյականոց բնակարան նորակառույց շենքում, Թբիլիսյան խճուղի, 28 ք.մ., եվրովերանորոգված",56000,,Արաբկիր,Գործակալություն,4,4,28,2,2000.0
https://list.am/item/21051694,"1 սենյականոց բնակարան նորակառույց շենքում Ղափանցյան փողոցում, 25 քմ, կապիտալ վերանորոգված, քարե շենք",50000,,Արաբկիր,,4,4,25,1,2000.0
https://list.am/item/20801885,"2 սենյականոց բնակարան նորակառույց շենքում, Karapet Ulnetsi street, 45 ք.մ., 10/16 հարկ",90000,,Քանաքեռ Զեյթուն,Գործակալություն,10,16,45,2,2000.0
https://list.am/item/20710910,"1 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 44 ք.մ., բարձր առաստաղներ",89000,,Շենգավիթ,Գործակալություն,10,10,44,1,2022.7272727272727
https://list.am/item/20525657,"2 սենյականոց բնակարան նորակառույց շենքում, Նազարբեկյան թաղամաս, 42 ք.մ., բարձր առաստաղներ, 5/8 հարկ",85000,,Աջափնյակ,Գործակալություն,5,8,42,2,2023.8095238095239
https://list.am/item/19531402,"2 սենյականոց բնակարան նորակառույց շենքում Մարգարյան փողոցում, 42 ք.մ., բարձր առաստաղներ",85000,,Աջափնյակ,Գործակալություն,10,10,42,2,2023.8095238095239
https://list.am/item/17910774,"2 սենյականոց բնակարան նորակառույց շենքում Մարգարյան փողոցում, 42 ք.մ., կոսմետիկ վերանորոգում",85000,,Աջափնյակ,Գործակալություն,10,10,42,2,2023.8095238095239
https://list.am/item/20385003,"2 սենյականոց բնակարան նորակառույց շենքում, Նազարբեկյան թաղամաս, 42 ք.մ., բարձր առաստաղներ, 5/8 հարկ",85000,,Աջափնյակ,Գործակալություն,5,8,42,2,2023.8095238095239
https://list.am/item/21092088,"2 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 41 քմ, նախավերջին հարկ, բարձր առաստաղներ",83000,,Շենգավիթ,,11,12,41,2,2024.3902439024391
https://list.am/item/21094212,"2 սենյականոց բնակարան նորակառույց շենքում Սասնա Ծռերի փողոցում, 41 քմ, 12/16 հարկ, բարձր առաստաղներ",83000,,Դավթաշեն,Գործակալություն,12,16,41,2,2024.3902439024391
https://list.am/item/19699586,"1 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 35 ք.մ., 4/12 հարկ, կապիտալ վերանորոգված",71000,,Շենգավիթ,Գործակալություն,4,12,35,1,2028.5714285714287
https://list.am/item/20923967,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 16/20 հարկ, բարձր առաստաղներ",85900,,Արաբկիր,,16,20,42,1,2045.2380952380952
https://list.am/item/20542312,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 41 քմ, 6/20 հարկ, բարձր առաստաղներ",84000,,Արաբկիր,Գործակալություն,6,20,41,1,2048.7804878048782
https://list.am/item/20555952,"1 սենյականոց բնակարան նորակառույց շենքում Արաբկիրում, 35 քմ, 12/15 հարկ, բարձր առաստաղներ",72000,,Արաբկիր,Գործակալություն,12,15,35,1,2057.1428571428573
https://list.am/item/18834007,"2 սենյականոց բնակարան նորակառույց շենքում Չեխովի փողոցում, 43 քմ, 4/12 հարկ, կապիտալ վերանորոգված",89000,,Շենգավիթ,Գործակալություն,4,12,43,2,2069.767441860465
https://list.am/item/20926031,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, 16/20 հարկ, բարձր առաստաղներ",87000,,Արաբկիր,Գործակալություն,16,20,42,1,2071.4285714285716
https://list.am/item/19991220,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 42 քմ, բարձր առաստաղներ",87000,,Արաբկիր,Գործակալություն,6,6,42,1,2071.4285714285716
https://list.am/item/20818789,"1 սենյականոց բնակարան նորակառույց շենքում Մելքումով փողոցում, 26 քմ, կապիտալ վերանորոգված",54000,,Աջափնյակ,Գործակալություն,5,5,26,1,2076.923076923077
https://list.am/item/20066491,"1 սենյականոց բնակարան նորակառույց շենքում Կոմիտասի պողոտայում, 43 քմ, 9/16 հարկ, բարձր առաստաղներ",89500,,Արաբկիր,,9,16,43,1,2081.3953488372094
